StartTime: 2021-12-24 17:34:30.960
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 17:34:38.059	4.0000	0.0000	0.0000	8.6670	-50.3540	-0.3662	0.0055	117.1967	0.0055	0.00
0x50	 17:34:38.060	4.0000	0.0000	0.0000	8.6670	-50.3540	-0.3662	0.0110	3.4552	0.0000	0.00
0x50	 17:34:38.061	4.0000	0.0000	0.0000	8.6670	-50.3540	-0.3662	0.0165	-146.3818	-0.0110	0.00
0x50	 17:34:38.159	5.0000	0.0000	0.0000	4.5776	-90.3931	-0.4883	0.0055	129.8199	0.0055	0.00
0x50	 17:34:38.160	5.0000	0.0000	0.0000	4.5776	-90.3931	-0.4883	0.0110	3.3453	0.0000	0.00
0x50	 17:34:38.160	5.0000	0.0000	0.0000	4.5776	-90.3931	-0.4883	0.0165	177.1820	-0.0110	0.00
0x50	 17:34:38.264	6.0000	0.0000	0.0000	-10.8032	-102.3560	-1.0986	0.0055	119.3225	0.0055	0.00
0x50	 17:34:38.265	6.0000	0.0000	0.0000	-10.8032	-102.3560	-1.0986	0.0110	4.5813	0.0000	0.00
0x50	 17:34:38.265	6.0000	0.0000	0.0000	-10.8032	-102.3560	-1.0986	0.0165	120.8221	-0.0110	0.00
0x50	 17:34:38.359	7.0000	0.0000	0.0000	0.0000	-65.1245	-6.5308	0.0055	116.7188	0.0055	0.00
0x50	 17:34:38.360	7.0000	0.0000	0.0000	0.0000	-65.1245	-6.5308	0.0110	3.5321	0.0000	0.00
0x50	 17:34:38.360	7.0000	0.0000	0.0000	0.0000	-65.1245	-6.5308	0.0165	91.5985	-0.0110	0.00
0x50	 17:34:38.497	8.0000	0.0000	0.0000	6.9580	-34.0576	-1.2207	0.0055	117.8119	0.0055	0.00
0x50	 17:34:38.497	8.0000	0.0000	0.0000	6.9580	-34.0576	-1.2207	0.0110	2.2247	0.0000	0.00
0x50	 17:34:38.497	8.0000	0.0000	0.0000	6.9580	-34.0576	-1.2207	0.0165	78.6566	-0.0110	0.00
0x50	 17:34:38.558	9.0000	0.0000	0.0000	-2.0752	-32.7148	3.3569	0.0055	120.3278	0.0055	0.00
0x50	 17:34:38.559	9.0000	0.0000	0.0000	-2.0752	-32.7148	3.3569	0.0110	3.4552	0.0000	0.00
0x50	 17:34:38.559	9.0000	0.0000	0.0000	-2.0752	-32.7148	3.3569	0.0165	73.8611	-0.0110	0.00
0x50	 17:34:38.675	10.0000	0.0000	0.0000	-1.7090	-3.9673	1.7090	0.0055	123.2556	0.0055	0.00
0x50	 17:34:38.675	10.0000	0.0000	0.0000	-1.7090	-3.9673	1.7090	0.0110	4.2682	0.0000	0.00
0x50	 17:34:38.675	10.0000	0.0000	0.0000	-1.7090	-3.9673	1.7090	0.0165	67.8241	-0.0110	0.00
0x50	 17:34:38.759	11.0000	0.0000	0.0000	-0.8545	12.5122	-1.2207	0.0055	125.1672	0.0055	0.00
0x50	 17:34:38.760	11.0000	0.0000	0.0000	-0.8545	12.5122	-1.2207	0.0110	4.9329	0.0000	0.00
0x50	 17:34:38.760	11.0000	0.0000	0.0000	-0.8545	12.5122	-1.2207	0.0165	77.0911	-0.0110	0.00
0x50	 17:34:38.858	12.0000	0.0000	0.0000	0.0000	-1.0376	0.1831	0.0055	127.7051	0.0055	0.00
0x50	 17:34:38.859	12.0000	0.0000	0.0000	0.0000	-1.0376	0.1831	0.0110	6.7676	0.0000	0.00
0x50	 17:34:38.859	12.0000	0.0000	0.0000	0.0000	-1.0376	0.1831	0.0165	86.4130	-0.0110	0.00
0x50	 17:34:38.959	13.0000	0.0000	0.0000	-1.1597	0.3662	-0.9155	0.0055	119.8279	0.0055	0.00
0x50	 17:34:38.960	13.0000	0.0000	0.0000	-1.1597	0.3662	-0.9155	0.0110	4.4110	0.0000	0.00
0x50	 17:34:38.960	13.0000	0.0000	0.0000	-1.1597	0.3662	-0.9155	0.0165	98.7891	-0.0110	0.00
0x50	 17:34:39.101	14.0000	0.0000	0.0000	-2.0752	7.3853	0.1221	0.0055	119.4269	0.0055	0.00
0x50	 17:34:39.101	14.0000	0.0000	0.0000	-2.0752	7.3853	0.1221	0.0110	4.6143	0.0000	0.00
0x50	 17:34:39.101	14.0000	0.0000	0.0000	-2.0752	7.3853	0.1221	0.0165	114.0875	-0.0110	0.00
0x50	 17:34:39.159	15.0000	0.0000	0.0000	-2.1973	21.3623	-1.6479	0.0055	116.7407	0.0055	0.00
0x50	 17:34:39.160	15.0000	0.0000	0.0000	-2.1973	21.3623	-1.6479	0.0110	4.4769	0.0000	0.00
0x50	 17:34:39.160	15.0000	0.0000	0.0000	-2.1973	21.3623	-1.6479	0.0165	131.3635	-0.0110	0.00
0x50	 17:34:39.293	-16.0000	0.0000	0.0000	-4.0894	54.3823	-1.5869	0.0055	119.1742	0.0055	0.00
0x50	 17:34:39.293	-16.0000	0.0000	0.0000	-4.0894	54.3823	-1.5869	0.0110	5.9985	0.0000	0.00
0x50	 17:34:39.293	-16.0000	0.0000	0.0000	-4.0894	54.3823	-1.5869	0.0165	157.1265	-0.0110	0.00
0x50	 17:34:39.359	-15.0000	0.0000	0.0000	-2.1973	37.2314	-0.0610	0.0055	123.2336	0.0055	0.00
0x50	 17:34:39.359	-15.0000	0.0000	0.0000	-2.1973	37.2314	-0.0610	0.0110	7.5696	0.0000	0.00
0x50	 17:34:39.359	-15.0000	0.0000	0.0000	-2.1973	37.2314	-0.0610	0.0165	-175.2374	-0.0110	0.00
0x50	 17:34:39.490	-14.0000	0.0000	0.0000	-2.4414	76.3550	-2.0752	0.0055	126.2714	0.0055	0.00
0x50	 17:34:39.490	-14.0000	0.0000	0.0000	-2.4414	76.3550	-2.0752	0.0110	8.4705	0.0000	0.00
0x50	 17:34:39.490	-14.0000	0.0000	0.0000	-2.4414	76.3550	-2.0752	0.0165	-139.4000	-0.0110	0.00
0x50	 17:34:39.558	-13.0000	0.0000	0.0000	-5.5542	65.8569	11.0474	0.0055	132.3248	0.0055	0.00
0x50	 17:34:39.559	-13.0000	0.0000	0.0000	-5.5542	65.8569	11.0474	0.0110	5.4877	0.0000	0.00
0x50	 17:34:39.559	-13.0000	0.0000	0.0000	-5.5542	65.8569	11.0474	0.0165	-92.3730	-0.0110	0.00
0x50	 17:34:39.672	-12.0000	0.0000	0.0000	-12.8174	118.5303	1.0986	0.0055	123.8104	0.0055	0.00
0x50	 17:34:39.672	-12.0000	0.0000	0.0000	-12.8174	118.5303	1.0986	0.0110	2.6147	0.0000	0.00
0x50	 17:34:39.672	-12.0000	0.0000	0.0000	-12.8174	118.5303	1.0986	0.0165	-34.8431	-0.0110	0.00
0x50	 17:34:39.759	-11.0000	0.0000	0.0000	1.0376	2.7466	1.7700	0.0055	121.3330	0.0055	0.00
0x50	 17:34:39.760	-11.0000	0.0000	0.0000	1.0376	2.7466	1.7700	0.0110	1.5271	0.0000	0.00
0x50	 17:34:39.760	-11.0000	0.0000	0.0000	1.0376	2.7466	1.7700	0.0165	-9.8383	-0.0110	0.00
0x50	 17:34:39.859	-10.0000	0.0000	0.0000	3.9673	0.5493	-2.3193	0.0055	117.4493	0.0055	0.00
0x50	 17:34:39.860	-10.0000	0.0000	0.0000	3.9673	0.5493	-2.3193	0.0110	2.5598	0.0000	0.00
0x50	 17:34:39.860	-10.0000	0.0000	0.0000	3.9673	0.5493	-2.3193	0.0165	-12.2443	-0.0110	0.00
0x50	 17:34:39.959	-9.0000	0.0000	0.0000	1.0986	0.0000	0.2441	0.0055	124.0356	0.0055	0.00
0x50	 17:34:39.960	-9.0000	0.0000	0.0000	1.0986	0.0000	0.2441	0.0110	3.2904	0.0000	0.00
0x50	 17:34:39.960	-9.0000	0.0000	0.0000	1.0986	0.0000	0.2441	0.0165	-14.1724	-0.0110	0.00
0x50	 17:34:40.059	-8.0000	0.0000	0.0000	7.8125	0.9155	-6.9580	0.0055	124.9255	0.0055	0.00
0x50	 17:34:40.059	-8.0000	0.0000	0.0000	7.8125	0.9155	-6.9580	0.0110	3.4991	0.0000	0.00
0x50	 17:34:40.060	-8.0000	0.0000	0.0000	7.8125	0.9155	-6.9580	0.0165	-16.4630	-0.0110	0.00
0x50	 17:34:40.159	-7.0000	0.0000	0.0000	0.9155	0.0610	-0.4883	0.0055	133.5663	0.0055	0.00
0x50	 17:34:40.159	-7.0000	0.0000	0.0000	0.9155	0.0610	-0.4883	0.0110	3.5156	0.0000	0.00
0x50	 17:34:40.160	-7.0000	0.0000	0.0000	0.9155	0.0610	-0.4883	0.0165	-18.6493	-0.0110	0.00
0x50	 17:34:40.283	-6.0000	0.0000	0.0000	-1.8311	-0.0610	0.5493	0.0055	138.1036	0.0055	0.00
0x50	 17:34:40.283	-6.0000	0.0000	0.0000	-1.8311	-0.0610	0.5493	0.0110	2.9883	0.0000	0.00
0x50	 17:34:40.283	-6.0000	0.0000	0.0000	-1.8311	-0.0610	0.5493	0.0165	-20.7147	-0.0110	0.00
0x50	 17:34:40.358	-5.0000	0.0000	0.0000	1.6479	0.1831	-0.8545	0.0055	135.8130	0.0055	0.00
0x50	 17:34:40.359	-5.0000	0.0000	0.0000	1.6479	0.1831	-0.8545	0.0110	3.4003	0.0000	0.00
0x50	 17:34:40.359	-5.0000	0.0000	0.0000	1.6479	0.1831	-0.8545	0.0165	-22.7307	-0.0110	0.00
0x50	 17:34:40.482	-4.0000	0.0000	0.0000	0.6714	0.0000	0.0000	0.0055	135.3955	0.0055	0.00
0x50	 17:34:40.483	-4.0000	0.0000	0.0000	0.6714	0.0000	0.0000	0.0110	3.3618	0.0000	0.00
0x50	 17:34:40.483	-4.0000	0.0000	0.0000	0.6714	0.0000	0.0000	0.0165	-24.7247	-0.0110	0.00
0x50	 17:34:40.558	-3.0000	0.0000	0.0000	0.0610	0.0000	-0.2441	0.0055	132.3468	0.0055	0.00
0x50	 17:34:40.559	-3.0000	0.0000	0.0000	0.0610	0.0000	-0.2441	0.0110	3.4772	0.0000	0.00
0x50	 17:34:40.561	-3.0000	0.0000	0.0000	0.0610	0.0000	-0.2441	0.0165	-26.5210	-0.0110	0.00
0x50	 17:34:40.665	-2.0000	0.0000	0.0000	4.3945	-0.3052	2.4414	0.0055	134.4617	0.0055	0.00
0x50	 17:34:40.665	-2.0000	0.0000	0.0000	4.3945	-0.3052	2.4414	0.0110	2.8345	0.0000	0.00
0x50	 17:34:40.665	-2.0000	0.0000	0.0000	4.3945	-0.3052	2.4414	0.0165	-28.2294	-0.0110	0.00
0x50	 17:34:40.759	-1.0000	0.0000	0.0000	-4.5166	82.9468	-4.9438	0.0055	134.9286	0.0055	0.00
0x50	 17:34:40.760	-1.0000	0.0000	0.0000	-4.5166	82.9468	-4.9438	0.0110	2.6093	0.0000	0.00
0x50	 17:34:40.760	-1.0000	0.0000	0.0000	-4.5166	82.9468	-4.9438	0.0165	-18.3911	-0.0110	0.00
0x50	 17:34:40.859	0.0000	0.0000	0.0000	-17.6392	257.8735	33.2642	0.0055	130.9680	0.0055	0.00
0x50	 17:34:40.859	0.0000	0.0000	0.0000	-17.6392	257.8735	33.2642	0.0110	-0.3351	-0.0055	0.00
0x50	 17:34:40.861	0.0000	0.0000	0.0000	-17.6392	257.8735	33.2642	0.0165	53.0035	-0.0055	0.00
0x50	 17:34:40.960	1.0000	0.0000	0.0000	-16.3574	140.5029	1.0376	0.0055	122.8876	0.0055	0.00
0x50	 17:34:40.962	1.0000	0.0000	0.0000	-16.3574	140.5029	1.0376	0.0110	-5.7294	-0.0055	0.00
0x50	 17:34:40.962	1.0000	0.0000	0.0000	-16.3574	140.5029	1.0376	0.0165	145.5579	-0.0055	0.00
0x50	 17:34:41.092	2.0000	0.0000	0.0000	-4.3945	85.9985	-0.9766	0.0055	113.7140	0.0055	0.00
0x50	 17:34:41.092	2.0000	0.0000	0.0000	-4.3945	85.9985	-0.9766	0.0110	1.4063	0.0000	0.00
0x50	 17:34:41.092	2.0000	0.0000	0.0000	-4.3945	85.9985	-0.9766	0.0165	175.9076	-0.0055	0.00
0x50	 17:34:41.159	3.0000	0.0000	0.0000	1.4038	56.5796	7.2632	0.0055	114.9060	0.0055	0.00
0x50	 17:34:41.159	3.0000	0.0000	0.0000	1.4038	56.5796	7.2632	0.0110	2.3181	0.0000	0.00
0x50	 17:34:41.160	3.0000	0.0000	0.0000	1.4038	56.5796	7.2632	0.0165	-170.0848	-0.0055	0.00
0x50	 17:34:41.279	4.0000	0.0000	0.0000	-4.2114	90.2100	6.1646	0.0055	110.3741	0.0055	0.00
0x50	 17:34:41.279	4.0000	0.0000	0.0000	-4.2114	90.2100	6.1646	0.0110	3.0542	0.0000	0.00
0x50	 17:34:41.279	4.0000	0.0000	0.0000	-4.2114	90.2100	6.1646	0.0165	-146.0687	-0.0055	0.00
0x50	 17:34:41.359	5.0000	0.0000	0.0000	4.3335	64.3311	4.4556	0.0055	109.4238	0.0055	0.00
0x50	 17:34:41.359	5.0000	0.0000	0.0000	4.3335	64.3311	4.4556	0.0110	5.3833	0.0000	0.00
0x50	 17:34:41.359	5.0000	0.0000	0.0000	4.3335	64.3311	4.4556	0.0165	-111.0278	-0.0055	0.00
0x50	 17:34:41.459	6.0000	0.0000	0.0000	13.2446	53.5889	5.4932	0.0055	113.9832	0.0055	0.00
0x50	 17:34:41.460	6.0000	0.0000	0.0000	13.2446	53.5889	5.4932	0.0110	4.6362	0.0000	0.00
0x50	 17:34:41.460	6.0000	0.0000	0.0000	13.2446	53.5889	5.4932	0.0165	-88.2257	-0.0055	0.00
0x50	 17:34:41.558	7.0000	0.0000	0.0000	3.1128	36.8042	-1.5869	0.0055	119.2401	0.0055	0.00
0x50	 17:34:41.559	7.0000	0.0000	0.0000	3.1128	36.8042	-1.5869	0.0110	5.5316	0.0000	0.00
0x50	 17:34:41.561	7.0000	0.0000	0.0000	3.1128	36.8042	-1.5869	0.0165	-79.5575	-0.0055	0.00
0x50	 17:34:41.659	8.0000	0.0000	0.0000	2.9907	11.1694	4.3335	0.0055	117.3889	0.0055	0.00
0x50	 17:34:41.660	8.0000	0.0000	0.0000	2.9907	11.1694	4.3335	0.0110	6.6028	0.0000	0.00
0x50	 17:34:41.660	8.0000	0.0000	0.0000	2.9907	11.1694	4.3335	0.0165	-75.3827	-0.0055	0.00
0x50	 17:34:41.759	9.0000	0.0000	0.0000	0.2441	-48.3398	7.8735	0.0055	114.4171	0.0055	0.00
0x50	 17:34:41.760	9.0000	0.0000	0.0000	0.2441	-48.3398	7.8735	0.0110	3.3948	0.0000	0.00
0x50	 17:34:41.760	9.0000	0.0000	0.0000	0.2441	-48.3398	7.8735	0.0165	-108.1384	-0.0055	0.00
0x50	 17:34:41.859	10.0000	0.0000	0.0000	-8.7891	-101.1963	8.9111	0.0055	105.7654	0.0055	0.00
0x50	 17:34:41.860	10.0000	0.0000	0.0000	-8.7891	-101.1963	8.9111	0.0110	-3.3398	-0.0055	0.00
0x50	 17:34:41.860	10.0000	0.0000	0.0000	-8.7891	-101.1963	8.9111	0.0165	-168.7445	-0.0055	0.00
0x50	 17:34:41.959	11.0000	0.0000	0.0000	-5.3101	-70.6177	5.7373	0.0055	99.9371	0.0055	0.00
0x50	 17:34:41.960	11.0000	0.0000	0.0000	-5.3101	-70.6177	5.7373	0.0110	-13.0792	-0.0055	0.00
0x50	 17:34:41.960	11.0000	0.0000	0.0000	-5.3101	-70.6177	5.7373	0.0165	121.1957	-0.0055	0.00
0x50	 17:34:42.059	12.0000	0.0000	0.0000	-1.6479	-37.5977	1.1597	0.0055	93.7683	0.0055	0.00
0x50	 17:34:42.063	12.0000	0.0000	0.0000	-1.6479	-37.5977	1.1597	0.0110	-17.0123	-0.0055	0.00
0x50	 17:34:42.063	12.0000	0.0000	0.0000	-1.6479	-37.5977	1.1597	0.0165	69.1370	-0.0055	0.00
0x50	 17:34:42.159	13.0000	0.0000	0.0000	-5.1270	-61.9507	2.0142	0.0055	94.4165	0.0055	0.00
0x50	 17:34:42.160	13.0000	0.0000	0.0000	-5.1270	-61.9507	2.0142	0.0110	-21.1267	-0.0055	0.00
0x50	 17:34:42.160	13.0000	0.0000	0.0000	-5.1270	-61.9507	2.0142	0.0165	33.4479	-0.0055	0.00
0x50	 17:34:42.260	14.0000	0.0000	0.0000	16.6016	-327.2095	-46.6919	0.0055	106.4740	0.0055	0.00
0x50	 17:34:42.260	14.0000	0.0000	0.0000	16.6016	-327.2095	-46.6919	0.0110	-22.5439	-0.0055	0.00
0x50	 17:34:42.260	14.0000	0.0000	0.0000	16.6016	-327.2095	-46.6919	0.0165	-90.4559	-0.0110	0.00
0x50	 17:34:42.359	15.0000	0.0000	0.0000	1.4648	-85.1440	-2.5635	0.0055	113.3405	0.0055	0.00
0x50	 17:34:42.359	15.0000	0.0000	0.0000	1.4648	-85.1440	-2.5635	0.0110	-24.7357	-0.0055	0.00
0x50	 17:34:42.359	15.0000	0.0000	0.0000	1.4648	-85.1440	-2.5635	0.0165	-168.8599	-0.0110	0.00
0x50	 17:34:42.459	-16.0000	0.0000	0.0000	-0.9155	0.3052	-4.7607	0.0055	117.7570	0.0055	0.00
0x50	 17:34:42.460	-16.0000	0.0000	0.0000	-0.9155	0.3052	-4.7607	0.0110	-21.4728	-0.0055	0.00
0x50	 17:34:42.460	-16.0000	0.0000	0.0000	-0.9155	0.3052	-4.7607	0.0165	175.5780	-0.0110	0.00
0x50	 17:34:42.559	-15.0000	0.0000	0.0000	0.2441	-0.2441	-0.6714	0.0055	122.3492	0.0055	0.00
0x50	 17:34:42.559	-15.0000	0.0000	0.0000	0.2441	-0.2441	-0.6714	0.0110	-18.8251	-0.0055	0.00
0x50	 17:34:42.559	-15.0000	0.0000	0.0000	0.2441	-0.2441	-0.6714	0.0165	-178.6212	-0.0110	0.00
0x50	 17:34:42.659	-14.0000	0.0000	0.0000	0.1221	-0.0610	0.0000	0.0055	121.6132	0.0055	0.00
0x50	 17:34:42.660	-14.0000	0.0000	0.0000	0.1221	-0.0610	0.0000	0.0110	-17.9242	-0.0055	0.00
0x50	 17:34:42.660	-14.0000	0.0000	0.0000	0.1221	-0.0610	0.0000	0.0165	-172.8699	-0.0110	0.00
0x50	 17:34:42.758	-13.0000	0.0000	0.0000	0.0610	0.0000	-0.1221	0.0055	123.3490	0.0055	0.00
0x50	 17:34:42.759	-13.0000	0.0000	0.0000	0.0610	0.0000	-0.1221	0.0110	-16.6937	-0.0055	0.00
0x50	 17:34:42.759	-13.0000	0.0000	0.0000	0.0610	0.0000	-0.1221	0.0165	-167.4261	-0.0110	0.00
0x50	 17:34:42.859	-12.0000	0.0000	0.0000	0.0610	0.0000	-0.0610	0.0055	118.0316	0.0055	0.00
0x50	 17:34:42.859	-12.0000	0.0000	0.0000	0.0610	0.0000	-0.0610	0.0110	-16.6663	-0.0055	0.00
0x50	 17:34:42.859	-12.0000	0.0000	0.0000	0.0610	0.0000	-0.0610	0.0165	-162.2021	-0.0110	0.00
0x50	 17:34:42.973	-11.0000	0.0000	0.0000	0.0610	-0.1221	0.0000	0.0055	117.5977	0.0055	0.00
0x50	 17:34:42.973	-11.0000	0.0000	0.0000	0.0610	-0.1221	0.0000	0.0110	-15.8752	-0.0055	0.00
0x50	 17:34:42.973	-11.0000	0.0000	0.0000	0.0610	-0.1221	0.0000	0.0165	-157.3737	-0.0110	0.00
0x50	 17:34:43.060	-10.0000	0.0000	0.0000	0.0000	-0.0610	0.0000	0.0055	117.5043	0.0055	0.00
0x50	 17:34:43.060	-10.0000	0.0000	0.0000	0.0000	-0.0610	0.0000	0.0110	-15.0732	-0.0055	0.00
0x50	 17:34:43.060	-10.0000	0.0000	0.0000	0.0000	-0.0610	0.0000	0.0165	-152.6660	-0.0110	0.00
0x50	 17:34:43.159	-9.0000	0.0000	0.0000	0.0610	-0.0610	0.0000	0.0055	117.4768	0.0055	0.00
0x50	 17:34:43.160	-9.0000	0.0000	0.0000	0.0610	-0.0610	0.0000	0.0110	-14.3042	-0.0055	0.00
0x50	 17:34:43.160	-9.0000	0.0000	0.0000	0.0610	-0.0610	0.0000	0.0165	-148.0792	-0.0110	0.00
0x50	 17:34:43.258	-8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	114.3896	0.0055	0.00
0x50	 17:34:43.259	-8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-13.9581	-0.0055	0.00
0x50	 17:34:43.259	-8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-143.5693	-0.0110	0.00
0x50	 17:34:43.359	-7.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0055	118.3612	0.0055	0.00
0x50	 17:34:43.360	-7.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0110	-12.7716	-0.0055	0.00
0x50	 17:34:43.361	-7.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0165	-139.6143	-0.0110	0.00
0x50	 17:34:43.460	-6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	121.6351	0.0055	0.00
0x50	 17:34:43.460	-6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-11.7664	-0.0055	0.00
0x50	 17:34:43.460	-6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-135.8789	-0.0110	0.00
0x50	 17:34:43.558	-5.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0055	116.2848	0.0055	0.00
0x50	 17:34:43.559	-5.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0110	-11.7609	-0.0055	0.00
0x50	 17:34:43.559	-5.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0165	-132.0667	-0.0110	0.00
0x50	 17:34:43.658	-4.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0055	119.0149	0.0055	0.00
0x50	 17:34:43.660	-4.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0110	-10.8929	-0.0055	0.00
0x50	 17:34:43.660	-4.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0165	-128.6499	-0.0110	0.00
0x50	 17:34:43.759	-3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	117.0374	0.0055	0.00
0x50	 17:34:43.759	-3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-10.5634	-0.0055	0.00
0x50	 17:34:43.759	-3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-125.4034	-0.0110	0.00
0x50	 17:34:43.860	-2.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0055	120.4816	0.0055	0.00
0x50	 17:34:43.862	-2.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0110	-9.7229	-0.0055	0.00
0x50	 17:34:43.862	-2.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0165	-122.3712	-0.0110	0.00
0x50	 17:34:43.959	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	119.0643	0.0055	0.00
0x50	 17:34:43.960	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-9.3878	-0.0055	0.00
0x50	 17:34:43.960	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-119.4983	-0.0110	0.00
0x50	 17:34:44.059	0.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0055	128.2324	0.0055	0.00
0x50	 17:34:44.060	0.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0110	-8.1519	-0.0055	0.00
0x50	 17:34:44.060	0.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0165	-116.9165	-0.0110	0.00
0x50	 17:34:44.176	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	132.5665	0.0055	0.00
0x50	 17:34:44.177	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-7.3938	-0.0055	0.00
0x50	 17:34:44.177	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-114.2468	-0.0110	0.00
0x50	 17:34:44.259	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	136.5820	0.0055	0.00
0x50	 17:34:44.261	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-6.7181	-0.0055	0.00
0x50	 17:34:44.261	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-111.7639	-0.0110	0.00
0x50	 17:34:44.370	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	125.9198	0.0055	0.00
0x50	 17:34:44.370	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-7.2125	-0.0055	0.00
0x50	 17:34:44.370	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-109.3909	-0.0110	0.00
0x50	 17:34:44.459	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	120.2673	0.0055	0.00
0x50	 17:34:44.460	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-7.2290	-0.0055	0.00
0x50	 17:34:44.460	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-106.8256	-0.0110	0.00
0x50	 17:34:44.558	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	125.4803	0.0055	0.00
0x50	 17:34:44.560	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-6.5149	-0.0055	0.00
0x50	 17:34:44.560	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-104.6448	-0.0110	0.00
0x50	 17:34:44.662	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	125.9912	0.0055	0.00
0x50	 17:34:44.756	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-6.1578	-0.0055	0.00
0x50	 17:34:44.756	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-102.5024	-0.0110	0.00
0x50	 17:34:44.758	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	122.9315	0.0055	0.00
0x50	 17:34:44.759	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-6.0315	-0.0055	0.00
0x50	 17:34:44.761	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-100.4095	-0.0110	0.00
0x50	 17:34:44.859	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	126.1121	0.0055	0.00
0x50	 17:34:44.859	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-5.5536	-0.0055	0.00
0x50	 17:34:44.859	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-98.5693	-0.0110	0.00
0x50	 17:34:44.980	9.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0055	129.8694	0.0055	0.00
0x50	 17:34:44.980	9.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0110	-5.0702	-0.0055	0.00
0x50	 17:34:44.980	9.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0165	-96.7786	-0.0110	0.00
0x50	 17:34:45.059	10.0000	0.0000	0.0000	0.0610	-0.0610	0.0000	0.0055	124.1016	0.0055	0.00
0x50	 17:34:45.059	10.0000	0.0000	0.0000	0.0610	-0.0610	0.0000	0.0110	-5.1251	-0.0055	0.00
0x50	 17:34:45.059	10.0000	0.0000	0.0000	0.0610	-0.0610	0.0000	0.0165	-95.0537	-0.0110	0.00
0x50	 17:34:45.161	11.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0055	125.0409	0.0055	0.00
0x50	 17:34:45.161	11.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0110	-4.8285	-0.0055	0.00
