StartTime: 2021-12-24 17:35:43.557
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 17:35:50.790	-14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.9720	-0.0055	0.00
0x50	 17:35:50.790	-14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:50.856	-13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	110.3412	0.0055	0.00
0x50	 17:35:50.857	-13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.8787	-0.0055	0.00
0x50	 17:35:50.859	-13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8256	-0.0110	0.00
0x50	 17:35:50.977	-12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	104.9304	0.0055	0.00
0x50	 17:35:50.977	-12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.7853	-0.0055	0.00
0x50	 17:35:50.978	-12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8146	-0.0110	0.00
0x50	 17:35:51.056	-11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	112.4231	0.0055	0.00
0x50	 17:35:51.057	-11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.6974	-0.0055	0.00
0x50	 17:35:51.057	-11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:51.159	-10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	110.4401	0.0055	0.00
0x50	 17:35:51.159	-10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.6205	-0.0055	0.00
0x50	 17:35:51.159	-10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:51.256	-9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	108.4351	0.0055	0.00
0x50	 17:35:51.257	-9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.5436	-0.0055	0.00
0x50	 17:35:51.257	-9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:51.356	-8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	108.0780	0.0055	0.00
0x50	 17:35:51.357	-8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.4722	-0.0055	0.00
0x50	 17:35:51.357	-8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:51.456	-7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	111.2476	0.0055	0.00
0x50	 17:35:51.457	-7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.3953	-0.0055	0.00
0x50	 17:35:51.457	-7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8475	-0.0110	0.00
0x50	 17:35:51.574	-6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	119.0314	0.0055	0.00
0x50	 17:35:51.574	-6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.3293	-0.0055	0.00
0x50	 17:35:51.574	-6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8640	-0.0110	0.00
0x50	 17:35:51.656	-5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	114.0326	0.0055	0.00
0x50	 17:35:51.656	-5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.2634	-0.0055	0.00
0x50	 17:35:51.656	-5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8585	-0.0110	0.00
0x50	 17:35:51.756	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	103.8538	0.0055	0.00
0x50	 17:35:51.772	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.2030	-0.0055	0.00
0x50	 17:35:51.772	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
